abstract	text	label
3180	. biomed environ mass spectrom.  nov;():-. role mass spectrometry mapping strain variation post-translational modifications viral proteins. gorman jj(), corino gl, shiell bj. author information: ()commonwealth scientific industrial research organization, australian animal health laboratory, victoria. enzymatically derived fragments nucleocapsid protein one strain (v) paramyxovirus, new castle disease virus (ndv), aligned sequence deduced related strain (d) gene sequence analysis. process involved extensive use fast atom bombardment (fab) mass spectrometry unfractionated tryptic digests fragments separated tryptic aspn protease digests high-performance liquid chromatography (hplc). amino acid analysis stepwise edman degradation sequence analysis used complement fab mass spectral data alternatives ions produced fab. nature biosynthetic processing blockage (acetylation) n-terminus protein confirmed using collision-induced dissociation. data obtained direct analysis v nucleocapsid protein facilitated mapping sequence variations within nucleocapsid protein antigenically distinct wa strain ndv. wa protein mapped fab mass spectrometric analysis hplc fractions, thus amino acid analysis stepwise sequence analysis required fab mass spectral data inconclusive indicated amino acid variations. approach comparison ndv nucleocapsid proteins proposed general strategy mapping strain variation post-translational modifications viral proteins. doi: ./bms. pmid:  [indexed medline]	0
3181	. biochim biophys acta.  oct ;():-. host factor requirement qbeta rna replicase. kamen ri, monstein hj, weissmann c. doi: ./-()- pmid:  [indexed medline]	0
3182	. j chem soc.  sep ;():-. doi: ./jas. epub  aug . cell surface assembly hiv gp six-helix bundles facile, quantitative measurements hetero-oligomeric interactions. hu x(), saha p, chen x, kim d, devarasetty m, varadarajan r, jin mm. author information: ()biomedical engineering department, cornell university, ithaca, new york , usa. helix-helix interactions fundamental many biological signals systems found homo- heteromultimerization signaling molecules well process virus entry host. hiv, virus-host membrane fusion infection mediated formation six-helix bundles (hbs) homotrimers gp, number synthetic peptides derived antagonists virus entry. using yeast surface two-hybrid (ysh) system, platform designed detect protein-protein interactions occurring secretory pathway, reconstituted hb complexes yeast surface, quantitatively measured equilibrium kinetic constants soluble hb, delineated residues influencing homo-oligomeric hetero-oligomeric coiled-coil interactions. hence, present ysh platform facile characterization design antagonistic peptides inhibition hiv many enveloped viruses relying membrane fusion infection, well cellular signaling events triggered hetero-oligomeric coiled coils. doi: ./jas pmcid: pmc pmid:  [indexed medline]	0
3183	. proc soc exp biol med.  jan;():-. glucose tolerance pancreatic ultrastructure mice long-term diabetes induced emc virus (m variant) (). wellmann kf, amsterdam d, broods se, bolk bw.  young male cd- mice infected variant encephalomycarditis (emc) virus surviving   mo, three normal glucose tolerance curves, displayed normal islet cell morphology, time sacrifice, spite initital hyperglycemic response. three animals maintained diabetic glucose tolerance curves one year infection they, too, failed show significant morphological alterations pancreatic beta cells. doi: ./-- pmid:  [indexed medline]	0
3184	. j acquir immune defic syndr ().  dec;():-. nucleotide binding hiv- integrase protein vitro. lipford jr(), worland st, farnet cm. author information: ()dana-farber cancer institute, department pathology, harvard medical school, boston, massachusetts . recombinant human immunodeficiency virus type  (hiv-) integrase shown bind atp nucleoside triphosphates nucleotide analogs vitro. cross-linking atp photoaffinity analog -azido-atp integrase occurred uv dose-dependent manner. covalent binding atp integrase also achieved without uv irradiation nucleotide oxidized ','-dialdehyde derivative (oxidized atp) prior incubation protein, indicating presence reactive lysine residue nucleotide binding region protein. number experimental observations indicate nucleotides dna substrates bind overlapping site(s) integrase protein. example, binding nucleotides nucleotide analogs integrase blocked prior incubation dna substrates, covalent cross-linking -azido-atp integrase inhibited dna binding oligonucleotide cleavage activities protein. oxidized atp inhibited oligonucleotide cleavage activity integrase concentrations effect dna binding, suggesting oxidized nucleotides may specifically target catalytic center enzyme. studies indicate nucleotide analogs may serve probes dna binding catalytic sites enzyme may serve models design active site inhibitors retroviral integrase. pmid:  [indexed medline]	0
3185	. j dis child.  aug;():-. evaluation attenuated rubella virus vaccine families. mogabqab wj, stowe fr jr. pmid:  [indexed medline]	0
3186	". aids wkly plus.  nov :-. brazil's indians threat aids. [no authors listed] pip: brazilian government plans launch acquired immunodeficiency syndrome (aids) awareness campaign among indigenous tribes, according pedro paulo santana, health ministry aids department. national indian foundation (funai) estimates  , indians brazil infected human immunodeficiency virus (hiv), known ""disease manaus (the capital brazil)"" among indians; considered disease white man. however, polygamous culture sexual initiation ceremonies adolescents many tribes, disease threat. indians led prostitution ""garimpeiros"" (wildcat gold diamond miners). woman tiriyo tribe northern state para may spreading disease among people; tribe numbers . recorded cases hiv aids among indians appeared  years ago. pmid:  [indexed medline]"	0
3187	. arch virol.  may;():-. doi: ./s---. epub  nov . sequence-modified primers differential rt-pcr detection andean potato latent andean potato mild mosaic viruses quarantine tests. koenig r(), ziebell h. author information: ()c/o julius k hn institute, institute epidemiology pathogen diagnostics, messeweg , , braunschweig, germany, renate.koenig@jki.bund.de. enable differential pcr detection andean potato latent virus (aplv) andean potato mild mosaic virus (apmmv) strains, sense primers designed correspond regions directly upstream coat protein genes. differentiating power increased a->c t->c replacements '-terminal parts. together broad-specificity antisense primer em, primer al-a-modc detected aplv strains tested, none apmmv strains. primer am-a-modc yielded pcr products apmmv preparations, also aplv preparations. sequence analysis revealed due lack primer specificity, sensitive detection contaminating apmmv aplv preparations. doi: ./s--- pmid:  [indexed medline]	0
3188	. j hepatol.  jan;():-. long-term expression hepatitis b virus core-e- x-proteins cause pathologic changes transgenic mice. reifenberg k(), l hler j, pudollek hp, schmitteckert e, spindler g, k ck j, schlicht hj. author information: ()laboratory animal research unit, university ulm, germany. background/aims: chronic infections human hepatitis b virus result liver cirrhosis primary hepatocellular carcinoma. reasons long-term effects unclear. aim study generate transgenic mice expressing hbv x- c/e-gene authentic foreign promoter control test whether respective gene products cause pathologic effects lifespan mouse. moreover, temporal tissue-specific regulation crucial hbv c/e-gene promoter analyzed. methods: eight transgenic mouse lines generated. four contained c/e- x-gene two contained x-gene authentic promoter control. two lines expressed x-gene control rat insulin promoter/enhancer. gene expression tested protein mrna analyses. observation period  years, mice sacrificed organs subjected histologic examination. mice expressing x-gene pancreatic beta cells tested development diabetes. results: liver, slight histopathologic alterations neoplastic changes could observed mice expressing x-gene. activity c/e-gene promoter/enhancer age dependent restricted hepatocytes. conclusion: evidence obtained long-term expression hbv c/e- x-gene products cause neoplasia lifespan mouse. doi: ./s-()- pmid:  [indexed medline]	0
3189	. trop gastroenterol.  apr-jun;():-. seroepidemiology hepatitis virus infection jordan. toukan au, sharaiha zk, abu-el-rob oa, hmoud mk, dahbour ss, abu-hassan h, yacoub sm, margolis hs. pmid:  [indexed medline]	0
3190	. sci rep.  feb ;:. doi: ./srep. bacillus amyloliquefaciens sqr induces dendritic cell maturation enhances immune response inactivated avian influenza virus. huang l(), qin t(), yin y(), gao x(), lin j(), yang q(), yu q(). author information: ()nanjing agricultural university, weigang , nanjing, jiangsu, , pr china. objective study evaluate stimulatory effects bacillus amyloliquefaciens sqr dendritic cells (dcs) verify ability enhance immune response modulating dc maturation. results demonstrated b. amyloliquefaciens sqr adhere nasal epithelium taken dcs nasal mucosa, thereby inducing dc maturation resulting increased cd, cd, cd mhcii expression cytokine secretion. frequencies cd(+) cd(+) cells cd(+) memory cells increased spleens nasal immunization virus plus b. amyloliquefaciens sqr compared immunization inactivated hn aiv alone. moreover, levels siga nasal cavity, trachea, lung levels igg, igg, igga serum significantly increased mice administered wiv plus sqr compared mice administered hn wiv alone. results study demonstrated b. amyloliquefaciens sqr stimulate dc maturation effectively induce immune response. conclusion, effective immune response may result uptake hn dcs nasal mucosa, thereby stimulating dc maturation migration cervical lymph nodes initiate immune response. doi: ./srep pmcid: pmc pmid:  [indexed medline]	0
3191	". j thorac cardiovasc surg.  oct;():-.e. doi: ./j.jtcvs.... epub  mar . ""triplet"" polycistronic vectors encoding gata, mefc, tbx enhances postinfarct ventricular functional improvement compared singlet vectors. mathison m(), singh vp(), gersch rp(), ramirez mo(), cooney a(), kaminsky sm(), chiuchiolo mj(), nasser a(), yang j(), crystal rg(), rosengart tk(). author information: ()division cardiothoracic surgery, michael e. debakey department surgery, baylor college medicine, houston, tex. ()department surgery, stony brook university medical center, stony brook, ny. ()department genetic medicine, weill cornell medical college, new york, ny. ()department pathology, stony brook university medical center, stony brook, ny. ()division cardiothoracic surgery, michael e. debakey department surgery, baylor college medicine, houston, tex; department cardiovascular surgery, texas heart institute, houston, tex. electronic address: todd.rosengart@bcm.edu. objective: situ reprogramming cardiac fibroblasts induced cardiomyocytes administration gene transfer vectors encoding gata (g), mefc (m), tbx (t) shown improve ventricular function myocardial infarction models. efficacy strategy could, however, limited need fibroblast targets infected  times--once  transgene vectors. hypothesized polycistronic ""triplet"" vector encoding  transgenes would enhance postinfarct ventricular function compared use ""singlet"" vectors. methods: validation polycistronic vector expression vitro, adult male fischer  rats (n=) underwent coronary ligation without intramyocardial administration adenovirus encoding  major vascular endothelial growth factor (vegf) isoforms (advegf-alla positive), followed  weeks later administration advegf-alla-positive treated rats singlet lentivirus encoding g, m, ( () transducing units each) total dose gmt ""triplet"" lentivirus vector. results: western blots demonstrated triplet singlet vectors yielded equivalent gmt transgene expression, fluorescence activated cell sorting demonstrated triplet vectors nearly twice potent singlet vectors generating induced cardiomyocytes cardiac fibroblasts. echocardiography demonstrated gmt triplet vectors effective  combined singlet vectors enhancing ventricular function postinfarct baselines (triplet, % %; singlet, % %; negative control, % %; p<.). conclusions: data confirmed situ administration g, m, induces postinfarct ventricular functional improvement gmt polycistronic vectors enhance efficacy strategy. copyright    american association thoracic surgery. published elsevier inc. rights reserved. doi: ./j.jtcvs... pmid:  [indexed medline]"	0
3192	. cell mol immunol.  apr;():-. doi: ./cmi... analysis conservation cell receptor alpha beta chain variable regions gene pp peptide-specific hla-a*-restricted cd+ cells. luo w(), l, wen q, zhou m, wang x. author information: ()institute molecular immunology, school biotechnology, southern medical university, guangzhou , china. many viral epitope specific cell receptors (tcrs) mhc-matched individuals demonstrated involve conserved amino acid motifs beta chain complementarity-determining region  (cdr). however, sure whether conserved motifs also found tcr beta chain. previous studies, developed modified method enlarge percentage cytomegalovirus (cmv) pp peptide-specific cd(+) cells pbmc continuous peptide stimulation vitro, provides sufficient number specific cells detection. study, analyzed restrictive usage tcr v alpha v beta gene families investigated cdr gene sequence pp peptide-specific cd(+) cells. analysis cdr spectratypes suggested restricted usage tcr alpha chain av, av, av, av families tcr beta chain bv, bv, bv, bv, bv families donor cd(+) cells stimulated pp peptide. sequences cells involved similar sequence (tx) g (x) cdr region tcr alpha chain l (xt) g (x) tcr beta chain. doi: ./cmi.. pmcid: pmc pmid:  [indexed medline]	0
3193	". proc philos soc.  mar;():-. origin virulence  ""spanish"" influenza virus. taubenberger jk(). author information: ()department molecular pathology armed forces institute pathology rockville, maryland, usa. ""spanish"" influenza pandemic - caused acute illness - percent world's population resulted death estimated  million people. using fixed frozen lung tissue  influenza victims, complete genomic sequence  influenza virus deduced. sequence phylogenetic analysis completed  influenza virus genes shows avian-like among mammalian-adapted viruses. finding supports hypotheses () pandemic virus contains genes derived avian-like influenza virus strains ()  virus common ancestor human classical swine hn influenza viruses. relationship  virus avian influenza viruses supported recent work  hemagglutinin (ha) protein crystal structure resolved. neither  hemagglutinin (ha) neuraminidase (na) genes possess mutations known increase tissue tropicity account virulence influenza virus strains like a/wsn/ highly pathogenic avian influenza h h viruses. using reverse genetics approaches, influenza virus constructs containing  ha na modern human influenza virus background lethal mice. complete  virus even virulent mice. genotypic basis virulence yet elucidated. complete sequence non-structural (ns) gene segment  virus deduced also tested hypothesis enhanced virulence  could due type interferon inhibition ns protein. results experiments suggest human cells  ns effective interferon antagonist,  ns gene amino acid change correlates virulence hn virus strains identified  hong kong. sequence analysis  pandemic influenza virus allowing us test hypotheses origin virulence strain. information help elucidate pandemic influenza virus strains emerge genetic features contribute virulence humans. pmcid: pmc pmid:  [indexed medline]"	0
3194	. ann intern med.  mar ;():-. doi: ./l--. treatment hepatitis c virus infection. carson mp. comment ann intern med.  mar ;():. comment ann intern med.  sep ;():-. doi: ./l-- pmid:  [indexed medline]	0
3195	. lab delo. ;:-. [use polyethylene glycol detection viruses food]. [article russian] a zen ms, pille ep. pmid:  [indexed medline]	0
3196	. oncogene.  jul;():-. status c-myc, p retinoblastoma genes human papillomavirus positive negative squamous cell carcinomas anus. crook t(), wrede d, tidy j, scholefield j, crawford l, vousden kh. author information: ()ludwig institute cancer research, st. mary's hospital medical school, london, uk. examined series squamous cell carcinomas (scc) anus, anal intraepithelial neoplasia grade iii (ainii) lesions haemorrhoids presence sequences transforming human papillomavirus (hpv) types polymerase chain reaction (pcr)/southern blotting. addition, dnas analysed abnormalities c-myc, p retinoblastoma (rb-) gene loci southern blotting. hpv sequences detected total   (%) hpv sequences   cancers (%).  haemorrhoids examined, none contained hpv hpv sequences. amplification c-myc demonstrated   cancers (%),  hpv positive, one also positive hpv. amplification c-myc observed  ainiii  haemorrhoid dnas analysed. rearrangement c-myc seen dnas. gross rearrangement, loss p rb- loci observed normal tumor tissue. however, preliminary analysis p sequence, three tumours negative hpv heterozygous p point mutation whereas six hpv positive tumours two haemorrhoids wild-type sequence throughout exons four ten. pmid:  [indexed medline]	0
3197	. antimicrob agents chemother.  apr;():-. differential activities -[(-hydroxyethoxy)methyl]--(phenylthio)thymine derivatives different human immunodeficiency virus type  mutant strains. balzarini j(), baba m, de clercq e. author information: ()rega institute medical research, katholieke universiteit leuven, belgium. series  -[(-hydroxyethoxy)methyl]--(phenylthio)thymine derivatives highly potent inhibitors wild-type human immunodeficiency virus type  strain iiib (hiv-/iiib) replication cem cells evaluated panel hiv- mutant strains containing replacement leucine isoleucine position  (-leu-->ile), -lys-->asn, -val-->ala, -glu-->lys, -tyr-->cys, -tyr-->ile, -tyr-->his reverse transcriptase (rt). different structure-antiviral activity relationship found, depending nature mutated amino acid hiv- rt. results show -ethyl--ethoxymethyl--(,-dimethylbenzyl)uracil, -ethyl--ethoxymethyl--(,-dimethylphenylthio)uracil, -ethyl--ethoxymethyl--(,-dimethylphenylthio)--thiouracil remain active majority viruses containing single mutations confer resistance nonnucleoside rt inhibitors. doi: ./aac... pmcid: pmc pmid:  [indexed medline]	0
3198	. hum gene ther.  dec;():-. doi: ./hum... epub  nov . molecular anthropology meets genetic medicine treat blindness north african jewish population: human gene therapy initiated israel. banin e(), bandah-rozenfeld d, obolensky a, cideciyan av, aleman ts, marks-ohana d, sela m, boye s, sumaroka a, roman aj, schwartz sb, hauswirth ww, jacobson sg, hemo i, sharon d. author information: ()department ophthalmology, hadassah-hebrew university medical center, jerusalem, israel. banine@cc.huji.ac.il history north african jewish community ancient complicated number immigration waves persecutions dramatically affecting population size. decade-long process israel clinical-molecular screening north african jews incurable autosomal recessive blindness led identification homozygous splicing mutation (c.-a > t; ivs-a > t) rpe, gene encoding isomerase catalyzes key step retinoid-visual cycle, patients  unrelated families. total  patients (four deceased) severe childhood blindness known leber congenital amaurosis (lca), making common cause retinal degeneration population. haplotype analysis seven patients revealed shared homozygous region, indicating population-specific founder mutation. age rpe founder mutation estimated emerged - (mean, ) generations ago, suggesting originated establishment jewish community north africa. individuals rpe mutation characterized retinal studies determine candidates gene replacement, recent therapy date otherwise incurable blindness. step molecular anthropological studies application genetic medicine taken, representative patient subgroup treated subretinal raav-rpe gene therapy. increase vision present treated area early  days intervention. process genetically analyzing affected isolated populations screen gene-based therapy suggests new paradigm disease diagnosis treatment. doi: ./hum.. pmid:  [indexed medline]	0
3199	. j med virol.  oct;():-. doi: ./jmv.. prevalence genotype distribution multiple human papillomavirus infection uterine cervix: .-year longitudinal study routine cytology-based screening population west germany. kov cs k(), varnai ad, bollmann m, bankfalvi a, szendy m, speich n, schmitt c, pajor l, bollmann r. author information: ()department pathology, faculty medicine, university p cs, p cs, hungary. availability vaccines certain hpv types development broad spectrum genotyping methods increased interest co-infections different hpv types. present study, prevalence type-specific composition multiple hpv infections investigated routine cervical screening population west germany cross-sectional level longitudinally. four hundred eighty-nine , women diagnosed multiple hpv infections repeatedly. .-year study period, cumulative prevalence hpv co-infections .% contrast cross-sectional prevalence .% single visits. overall cumulative prevalence within cohort women screened .%. using consensus pcr sequencing type-specific pcrs, two three hpv types detected simultaneously, whereas broad spectrum methods detected seven different genotypes one sample. nevertheless, common pattern co-infection occurred two three hpv types irrespective age patient, cytology histology lesions method used. common genotypes detected hpv , , , , , , common pattern co-infection double infection hpv  . results show rates patterns multiple hpv infections largely dependent methodology used time interval tests. given significance hpv vaccination expected influence immunized populations, essential gain additional insights natural course pathogenic effect multiple hpv infection longitudinally. doi: ./jmv. pmid:  [indexed medline]	0
3200	. j gen virol.  nov; ( pt ):-. sequence rna  nematode-transmissible isolate tobacco rattle virus. hern ndez c(), mathis a, brown dj, bol jf. author information: ()institute molecular plant sciences, gorlaeus laboratories, leiden, netherlands. tobacco rattle virus (trv) isolate ppk transmitted paratrichodorus pachydermus nematodes. factor(s) determining vector transmissibility shown located trv rna . sequence determination revealed ppk rna  contains three open reading frames encoding coat protein (cp) proteins molecular masses . . kda. . . kda protein-coding genes showed significant sequence similarity known tobravirus gene. full-length cdna ppk rna  cloned promoter nos terminator infected plants co-inoculated ppk rna . deletions reading frames . . kda proteins revealed sequences dispensable replication ppk rna  plants. subgenomic rnas translation cp putative . . kda proteins detected infected leaves. possible role ppk rna  non-structural genes trv vector transmission discussed. doi: ./---- pmid:  [indexed medline]	0
3201	. j gastroenterol hepatol.  jul;( pt ):-. doi: ./j.-...x. hiv hepatitis c coinfection. matthews gv(), dore gj. author information: ()viral hepatitis program, national centre hiv epidemiology clinical research, university new south wales, sydney, new south wales, australia. gmatthews@nchecr.unsw.edu.au significant burden hiv/hepatitis c virus (hcv) coinfection increasingly recognized worldwide, particular within asia-pacific region. individuals coinfected viruses risk accelerated liver disease consequently cirrhosis, liver failure, hepatocellular carcinoma. addition, coinfected individuals may altered immunological responses haart increased risk highly active antiretroviral therapy (haart)-related hepatotoxicity. treatment hcv infection hiv-infected individuals standard pegylated interferon ribavirin therapy, hiv/hcv coinfected subjects undergo suitability hcv treatment assessment. response rates hcv therapy generally -% lower hcv monoinfection, therapy may complicated issues drug interactions significant toxicity. however, greater understanding baseline factors contribute better prediction treatment outcome, monitoring on-treatment virological responses increasingly allows individualization therapy. possible, treatment hcv often advisable haart required avoid issues drug interactions hcv therapy risk haart-related hepatotoxicity. early diagnosis hiv hcv infection essential effectively manage hiv-hcv-coinfected individuals. new therapies, including hcv protease polymerase inhibitors, development may widen therapeutic options hiv-hcv-coinfected individuals future. doi: ./j.-...x pmid:  [indexed medline]	0
3202	. ebiomedicine.  jul ;():-. doi: ./j.ebiom.... ecollection  sep. stably suppressive antiretroviral therapy integrated hiv- dna load peripheral blood associated frequency cd cells expressing hla-dr/dp/dq. ruggiero a(), de spiegelaere w(), cozzi-lepri a(), kiselinova m(), pollakis g(), beloukas a(), vandekerckhove l(), strain m(), richman d(), phillips a(), geretti am(); eras study group. collaborators: vitiello p, mackie n, ainsworth j, waters a, post f, edwards s, fox j. author information: ()department clinical infection, microbiology immunology (cimi), institute infection global health (igh), university liverpool,  west derby street, liverpool lbe, united kingdom. ()hiv translational research unit, department internal medicine, ghent university university hospital ghent, de pintelaan , ghent, belgium. ()department infection population health, university college london, royal free campus, rowland hill street, london, nwpf, united kingdom. ()va san diego healthcare system center aids research, university california san diego, la jolla, ca , united states. comment ebiomedicine.  sep;():-. background: characterising correlates hiv persistence improves understanding disease pathogenesis guides design curative strategies. study investigated factors associated integrated hiv- dna load consistently suppressive first-line antiretroviral therapy (art). method: total, integrated, -long terminal repeats (ltr) circular hiv- dna, residual plasma hiv- rna, t-cell activation markers, soluble cd (scd) measured peripheral blood  patients received - years efavirenz-based nevirapine-based therapy. results: integrated hiv- dna load (per () peripheral blood mononuclear cells) median . log copies (interquartile range .-.) showed mean difference . log copies per  years suppressive art (% confidence interval - ., .; p = .). positively correlated total hiv- dna load frequency cd(+)hla-dr/dp/dq(+) cells, also higher subjects higher scd levels, showed correlation levels -ltr circular hiv- dna residual plasma hiv- rna, frequency cd(+)cd(+) cd(+)cd(+) cells. adjusting pre-art viral load, duration suppressive art, cd cell counts, residual plasma hiv- rna levels, scd levels, integrated hiv- dna load mean . log copies higher % higher frequency cd(+)hla-dr/dp/dq(+) cells (% confidence interval ., .; p = .). conclusions: observed positive association integrated hiv- dna load frequency cd(+)dr/dp/dq(+) cells indicates close correlation hiv persistence immune activation continues consistently suppressive therapy. inducers distinct activation profile warrant investigation. doi: ./j.ebiom... pmcid: pmc pmid:  [indexed medline]	0
3203	. euro surveill. ;(). doi: ./-.es..... effectiveness seasonal influenza vaccine preventing laboratory-confirmed influenza primary care united kingdom: / mid-season results. pebody r(), warburton f, ellis j, andrews n, potts a, cottrell s, johnston j, reynolds a, gunson r, thompson c, galiano m, robertson c, mullett d, gallagher n, sinnathamby m, yonova i, moore c, mcmenamin j, de lusignan s, zambon m. author information: ()public health england, london, united kingdom. /, influenza season united kingdom dominated influenza a(hn)pdm circulation. virus characterisation indicated emergence genetic clusters, majority antigenically similar current influenza a(hn)pdm vaccine strain. mid-season vaccine effectiveness (ve) estimates show adjusted .% (% confidence interval (ci): .-.) influenza-confirmed primary care consultations .% (% ci: .-.) influenza a(hn)pdm. estimates show levels protection similar / season, strain first used seasonal vaccine. doi: ./-.es.... pmid:  [indexed medline]	0
3204	. semin immunopathol.  dec;():-. doi: ./s---. epub  sep . mhc presentation via autophagy viruses escape it. gannage m(), m nz c. author information: ()viral immunobiology, institute experimental immunology, university z rich, winterthurerstrasse , ch-, z rich, switzerland. cells detect infected transformed cells via antigen presentation major histocompatibility complex (mhc) molecules cell surface. cell stimulation, mhc molecules present fragments proteins expressed taken cell. fragments generated distinct proteolytic mechanisms presentation mhc class molecules cytotoxic cd(+) mhc class ii molecules helper cd(+) cells. proteasomes primarily involved mhc class ligand lysosomes, mhc class ii ligand generation. autophagy delivers cytoplasmic material lysosomes and, therefore, contributes cytoplasmic antigen presentation mhc class ii molecules. addition, recently realized process also supports extracellular antigen processing mhc class ii presentation cross-presentation mhc class molecules. although exact mechanisms regulation antigen processing pathways autophagy still unknown, recent studies, summarized review, suggest contribute immune responses infections maintain tolerance. moreover, targeted viruses immune escape could maybe harnessed immunotherapy. doi: ./s--- pmid:  [indexed medline]	0
3205	. virology.  aug ;():-. rotavirus nsp interferes core lattice protein vp initiation minus-strand synthesis. vende p(), tortorici ma, taraporewala zf, patton jt. author information: ()laboratory infectious diseases, national institutes allergy infectious diseases, national institutes health,  south drive msc , bethesda, md , usa. rotavirus nonstructural protein nsp self-assembles stable octameric structures possess nonspecific affinity single-stranded (ss)rna rna-rna helix-destabilizing ntpase activities. furthermore, nsp component replication intermediates replicase activity plays critical role packaging replication segmented dsrna genome rotavirus. better understand function protein genome replication, examined effect purified recombinant nsp synthesis dsrna open core replication system. results showed nsp inhibited synthesis dsrna viral mrna vitro, concentration-dependent manner. inhibition overcome adding increasing amounts viral mrna nonviral ssrna system, indicating inhibition mediated nonspecific rna-binding activity nsp. analysis revealed nsp interfered ability open core proteins, gtp, viral mrna form initiation complex (-) strand synthesis. additional experiments indicated nsp perturb recognition viral mrna viral rna polymerase vp, rather interfered function vp, protein essential (-) strand initiation dsrna synthesis forms =  lattice virion core. contrast initiation, nsp inhibit (-) strand elongation. collectively, findings provide evidence temporal order interaction rna-binding proteins viral mrna crucial factor impacting formation replication intermediates. doi: ./s-()- pmid:  [indexed medline]	0
3206	. nucleic acids res.  feb ;():-. transcription transforming genes oncogenic human papillomavirus- stimulated tumor promotors ap binding sites. chan wk(), chong t, bernard hu, klock g. author information: ()institute molecular cell biology, national university singapore, kent ridge. promoter p human papillomavirus- (hpv-) gives rise transcripts encode principal transforming genes virus, e e. activity p regulated cell-type-specific enhancer, well glucocorticoids progesterone. show here, caski cells, contain hpv- genomes, p also inducible phorbol esters. functional analysis restriction fragments oligonucleotides viral enhancer localizes two phorbol ester response elements two transcription factor binding sites termed fpe fpe. sequence comparison, footprint analysis bandshift competition cloned motifs suggest fpe fpe bound transcription factor ap. ap binding sites hpv- papillomaviruses may provide link cellular oncogenes like jun, fos possibly ras, whose transcription stimulating activity may lead elevated expression viral transforming genes e e. doi: ./nar/.. pmcid: pmc pmid:  [indexed medline]	0
3207	. tr leningr nauchnoissled inst epidemiol mikrobiol. ;:-. [hemagglutinating properties enteroviruses use hemagglutination reaction hemagglutination inhibition test practical purposes. i. hemagglutinating properties strains echo virus group]. [article russian] podoplekin vd. pmid:  [indexed medline]	0
3208	. j parasitol.  oct;():-. interaction mouse strain differential housing upon resistance plasmodium berghei. friedman sb, glasgow la. pmid:  [indexed medline]	0
3209	. chem biol drug des.  feb;():-. doi: ./cbdd.. epub  oct . discovery hiv- integrase inhibitors: pharmacophore mapping, virtual screening, molecular docking, synthesis, biological evaluation. bhatt h(), patel p, pannecouque c. author information: ()department pharmaceutical chemistry, institute pharmacy, nirma university, ahmedabad,  , india. hiv- integrase enzyme plays important role life cycle hiv responsible integration virus human genome. here, computational synthetic approaches used design synthesize newer hiv- integrase inhibitors. pharmacophore mapping performed  chemically diverse molecules using discotech, refinement carried using gasp. ten pharmacophore models generated, model , containing four features including two donor sites, one acceptor atom, one hydrophobic region, considered best model highest fitness score. used query nci maybridge databases. molecules % q(fit) value used design  molecules bearing pteridine ring docked co-crystal structure hiv- integrase enzyme. among these, six molecules, showing good docking score compared reference standards, synthesized conventional well microwave-assisted methods. compounds characterized physical spectral data evaluated vitro anti-hiv activity replication hiv- (iiib) mt- cells. used approach molecular docking anti-hiv activity data designed molecules provide significant insights discover novel hiv- integrase inhibitors.    john wiley & sons a/s. doi: ./cbdd. pmid:  [indexed medline]	0
3210	. eur j pediatr.  aug;():-. doi: ./s---. epub  mar . improving influenza surveillance portuguese preschool children parents' report. paix o p(), piedade c, papoila a, caires i, pedro c, santos m, silvestre mj, brum l, nunes b, guiomar r, curran md, carvalho a, marques t, neuparth n. author information: ()cedoc, faculdade de ci ncias m dicas, fcm, universidade nova de lisboa, -, lisboa, portugal, paulo.paixao@fcm.unl.pt. influenza surveillance usually based nationally organized sentinel networks physicians hospital reports. study aimed test different report system, based parents' phone contact research team home collection samples dedicated team. identification influenza respiratory viruses children attended hospital emergency department also recorded. real-time pcr reverse transcription pcr performed influenza b, parainfluenza -, adenovirus, human metapneumovirus, respiratory syncytial virus b, rhinovirus, enterovirus, group  coronaviruses, group  coronaviruses, human bocavirus. one hundred children included,  day care centers  hospital. overall,  samples positive least one respiratory virus. influenza (h) virus frequently detected:  cases,  children  years age (ten day care centers ten went hospital) higher reported national influenza surveillance programme age.conclusion: results obtained study suggest surveillance system based parents' reports could complement implanted system national influenza surveillance programme. doi: ./s--- pmcid: pmc pmid:  [indexed medline]	0
3211	. viruses.  jun ;(). pii: e. doi: ./v. porcine interferon complex co-evolution increasing viral pressure domestication. jennings j(), sang y(). author information: ()department agricultural environmental sciences, college agriculture, tennessee state university, nashville, tn , usa. jjenni@my.tnstate.edu. ()department agricultural environmental sciences, college agriculture, tennessee state university, nashville, tn , usa. ysang@tnstate.edu. consisting nearly  functional genes, porcine interferon (ifn)-complex represents evolutionary surge ifn evolution domestic ungulate species. compare humans mice, species contains  ifn functional genes, better characterized using conventional ifn- /  subtypes examples. porcine ifn-complex thus represents optimal model studying ifn evolution resulted increasing viral pressure domestication industrialization. hypothesize justify porcine ifn-complex may extend functionality antiviral immunomodulatory activity due superior molecular diversity. furthermore, unconventional ifns could even confer functional signaling novelty beyond well-studied ifn- /  subtypes. investigations porcine ifn-complex understanding ifn biology promote ifn-based therapeutic designs confront swine viral diseases. doi: ./v pmcid: pmc pmid:  [indexed medline]	0
